,Date,Text,Tone,X Likes,X reposts,X followers,Impressions,Estimated reach,Queries,Compound_Sentiment_Score,Sentiment
2267,23/08/2023 23:05:00,"Major oil companies like TotalEnergies, Shell, and Chevron are investing heavily in Namibia following promising discoveries in the Graff-1, Venus-1, and Jonker-1X projects.
",positive,24,11,57644,60955,4876,Chevron,0.8161169975064695,positive
2268,23/08/2023 15:45:07,"@TomMoyerUT If we're getting into the blame game of consumer vs. producer, I actually find this chart a lot more appealing.
Every economic participant is a bit implicated in the usage. But the lobbying, lies, denial, and delay, that's different.
 ",negative,7,0,2807,2807,224,Chevron,0.3869544118642807,neutral
2269,23/08/2023 06:27:58,"Significant discoveries made in the southern African country’s Orange Basin in 2022 and 2023 have attracted oil and gas supermajors, including TotalEnergies, Shell, Chevron, and ExxonMobil, as well as multinational energy corporations such as Galp and QatarEnergy.",positive,0,0,29,29,2,Chevron,0.7504542800597847,positive
2270,22/08/2023 20:23:18,"Revenue of the World’s Largest Oil & Gas Companies
1. 🇸🇦 Saudi Aramco ($589.5 Billion)
2. 🇨🇳 PetroChina ($457.4 Billion)
3. 🇨🇳 Sinopec ($453.6 Billion)
4. 🇺🇸 ExxonMobil ($393.2 Billion)
5. 🇬🇧 Shell ($365.9 Billion)
6. 🇫🇷 Total ($257.6 Billion)
7. 🇬🇧 BP ($248.1 Billion)
8. 🇺🇸 Chevron ($323.1 Billion)",positive,1,0,10,10,0,Chevron,0.14638222008943558,neutral
2271,22/08/2023 18:59:13,"@ValeroEnergy @lamarathon @Chevron @TotalEnergies 
@foundersfund 
Global warming is seen as a burden to oil companies. How can oil companies create income through carbon sequestration? Mulberry Trees!
 ",negative,0,0,0,0,0,Chevron,-0.11103208363056183,neutral
2272,22/08/2023 03:23:27,@JosephPolitano Total guess but it is because of the refinement. Shell and Chevron are major producers of oils and greases used in industrial machinery. These all require refinement. Saudi only produced crude oil,neutral,0,0,24,24,1,Chevron,-0.36488230526447296,neutral
2273,21/08/2023 13:27:30,"Significant discoveries made in the southern African country’s #Namibia Orange Basin in 2022 and 2023 have
attracted #oil and #gas supermajors, including TotalEnergies, Shell, Chevron, and ExxonMobil",positive,0,0,1100,1100,88,Chevron,0.4357261238619685,neutral
2274,21/08/2023 13:18:53,"Meanwhile, even the IOC like Total, Shell, Chevron, Exxon etc don't drill themselves. They contract it to oil service firms like Schlumberger, Baker Hughes, Halliburton etc. These are drilling firms, and it's a JV. Please always argue on what you know.",neutral,0,0,541,541,43,Chevron,-0.3901243209838867,neutral
2275,21/08/2023 03:15:55,"@chadpett @laurenboebert Well maybe you should ask Republicans who voted against hood oil/gas companies accountable for corporate price gouging. Btw Oil companies are reporting record profits again this year. That low gas price u tout, was during the lockdown genius. ",negative,3,1,2620,2921,233,Chevron,-0.1619754135608673,neutral
2277,20/08/2023 09:25:48,"@weareyellowdot @Chase @BankofAmerica @Citi @WellsFargo @Chevron @Shell @Shell_USA @bp_plc @bp_America @TotalEnergies Money has shielded them from danger and problems their whole lives, so they think it will from climate change. They think they will preside over the ruins of civilisation, but money will be worthless when there is nothing to buy.",negative,3,0,97,97,7,Chevron,-0.1655283421278,neutral
2278,20/08/2023 07:18:29,"@GregAbbott_TX How much of their massive profits that they earned from gouging consumers are they giving you?
",neutral,1,0,537,537,42,Chevron,-0.641024973243475,negative
2279,19/08/2023 22:03:44,"No health Sector, where our local land has sell out to Oil Companies, Sonatrach, Shell, Total, Chevron, Mobil, Punj. in African, we have more than enough jobs, everywhere, but LOW, VERY LOW OR NO PAYMENT AT ALL @BBCAfrica
@CNNAfrica
@Everyone ",negative,0,0,102,102,8,Chevron,-0.776795799843967,negative
2281,19/08/2023 09:32:57,"@chigrl I wonder if Russia is playing games /w Kazakhstan. ""the pipeline exported up to 1.3 mb/d of Kazakhstan's main crude grade, light sour CPC Blend, which represented 80% of Kazakhstan's (Chevron/Exxon) total oil production.""
Russia doesn't seem to be using Black Sea ports that much ",neutral,3,1,318,619,49,Chevron,-0.3290056809782982,neutral
2282,19/08/2023 09:30:01,The kids have already left the station on trains to the gas chambers. Their destiny is written by the oil-soaked criminals in government like @RishiSunak & their futures were sold long ago for profit by the murderers themselves @shell @bp_plc @exxonmobil @Chevron @TotalEnergies,negative,6,4,1163,2367,189,Chevron,-0.9079365157522261,negative
2283,19/08/2023 08:14:57,Pleased to introduce Abu Saleh (Abdul Kashif Latif; MBA session 1994-96) with 25+ years of exp in the petroleum industry with the Chevron Pakistan Ltd. & TOTAL Energies. Currently he is with GO Petroleum as GM Business Support since 2021. We extend best wishes to him ,positive,11,2,369,971,77,Chevron,0.9395229340298101,positive
2284,19/08/2023 05:24:34,"@OzThaGrouch @ftxclone @deadbug87 @RussOnPolitics @atrupar 1/
Note when prices spiked in 2022.
Oil company *profits* spiked too.
Correlation?
“Exxon, Chevron, Shell and Total returned a total of $23 billion to shareholders in the second quarter in dividends and share repurchases, based on Reuters calculations.”
",negative,1,0,240,240,19,Chevron,-0.23425878956913948,neutral
2285,19/08/2023 01:47:37,"The World's Highest-grossing Companies:
▪︎(As of August 14, 2023 )
1. 🇺🇸 Walmart: $622.02 B
2. 🇸🇦 Saudi Aramco: $588.89 B
3. 🇺🇸 Amazon: $524.90 B
4. 🇨🇳 Sinopec: $484.14 B
5. 🇨🇳 PetroChina: $462.94 B
6. 🇺🇸 Exxon Mobil: $394.59 B
7. 🇺🇸 Apple: $385.10 B
8. 🇳🇱 Shell: $384.07 B
9. 🇺🇸 UnitedHealth: $345.23 B
10. 🇺🇸 CVS Health: $330.92 B
11. 🇩🇪 Volkswagen: $306.89 B
12. 🇨🇳 China State Construction Engineering: $304.23 B
13. 🇺🇸 Berkshire Hathaway: $285.51 B
14. 🇺🇸 Alphabet (Google): $284.61 B
15. 🇺🇸 McKesson: $276.71 B
16. 🇯🇵 Toyota: $273.29 B
17. 🇫🇷 TotalEnergies: $257.59 B
18. 🇨🇭 Glencore: $255.98 B
19. 🇬🇧 BP: $248.32 B
20. 🇩🇪 Uniper: $247.64 B
21. 🇺🇸 AmerisourceBergen: $247.54 B
22. 🇺🇸 Chevron: $232.25 B
23. 🇮🇹 Exor: $223.33 B
24. 🇺🇸 Costco: $218.62 B
25. 🇹🇼 Foxconn (Hon Hai Precision Industry): $218.35 B
26. 🇰🇷 Samsung: $218.05 B
27. 🇺🇸 Microsoft: $207.59 B
28. 🇺🇸 Cardinal Health: $198.66 B
29. 🇺🇸 Cigna: $182.79 B
30. 🇺🇸 Valero Energy: $174.28 B
31. 🇺🇸 Marathon Petroleum: $174.26 B
32. 🇦🇷 Banco Macro: $173.51 B
33. 🇨🇳 China Railway Group: $168.24 B
34. 🇺🇸 Phillips 66: $168.21 B
35. 🇺🇸 Elevance Health: $165.71 B
36. 🇺🇸 Ford: $165.06 B
37. 🇺🇸 General Motors: $160.74 B
38. 🇨🇳 China Railway Construction: $160.41 B
39. 🇯🇵 Mitsubishi Corporation: $159.02 B
40. 🇩🇪 Mercedes-Benz: $157.96 B
41. 🇺🇸 Home Depot: $155.75 B
42. 🇩🇪 BMW: $155.38 B
43. 🇨🇳 Jingdong Mall: $152.33 B
44. 🇳🇴 Equinor: $149.00 B
45. 🇺🇸 Kroger: $148.82 B
46. 🇨🇳 China Life Insurance: $147.96 B
47. 🇺🇸 JPMorgan Chase: $146.92 B
48. 🇺🇸 Centene: $146.25 B
49. 🇮🇹 Enel: $145.39 B
50. 🇨🇳 China Mobile: $139.54 B
Source: CompaniesMarketCap",neutral,8,4,7901,9105,728,Chevron,0.11740657314658165,neutral
2286,18/08/2023 22:51:54,"@Truthpole @exxonmobil @Conoco @bp_plc @aramco @Shell @TotalEnergies @Chevron @MarathonPetroCo @ValeroEnergy And every stockholder still holding these stocks is just as culpable.
Sell your fossil fuel stock now before they have to pay up and it begins to tank.",negative,0,0,616,616,49,Chevron,-0.788541073910892,negative
2287,18/08/2023 22:39:35,"Last year the five largest oil companies: (Chevron, ExxonMobil, Shell, BP and TotalEnergies) racked up nearly $200 billion in profits. This year, Shell reduced its investments in green energy and internally estimated that net zero won’t be reached until the 22nd century.",negative,0,0,708,708,56,Chevron,-0.29094959050416946,neutral
2288,18/08/2023 19:25:56,"🌎⛽️💦🌊🔥🍂🆘
How many more beings will you annihilate in another one of your fires?
@exxonmobil @Chevron @TotalEnergies @bp_plc @Shell @eni @Sinopec_Group @gazprom_int @official_cnpc 
#ClimateCollapse 
#ClimateCriminals 
#Ecocide #Genocide
#ExxonKnew",negative,0,0,4591,4591,367,Chevron,-0.8156554894521832,negative
2289,18/08/2023 18:22:13,If govts grew a backbone & reigned in the #emssions of #BigOil it would help us have a fighting chance in the #ClimateCrisis. @bp_plc @Chevron @exxonmobil @TotalEnergies @Shell ,positive,0,0,1461,1461,116,Chevron,0.09735393524169922,neutral
2290,18/08/2023 17:15:28,"These climate criminals have names and addresses
@bp_plc @Shell @exxonmobil @Chevron @TotalEnergies @Equinor @saudi_aramco
#ClimateCollapse #naturecollapse",negative,1,1,288,589,47,Chevron,-0.8179678497835994,negative
2291,18/08/2023 14:32:50,@iambon2venture @ruffydfire So u mean those who work in cbn nnpc chevron shell total dangote FIRS DPR all earn 30k minimum wage….and those cleaners and drivers and store attendants in the uk all earn big fat salaries in the uk……continue misleading ur followers with minimum wage,negative,1,0,703,703,56,Chevron,-0.36038268357515335,neutral
2292,18/08/2023 13:16:26,"Potential Work Stoppages Loom Over Australia’s Key LNG Plants Amidst Union Ballots
#ChevronStrikeThreat #AustraliaLNGPlantStrike #EnergyMarketImpact #LNGExportDisruption
Read More: ",positive,0,0,39,39,3,Chevron,-0.7576602711342275,negative
2293,18/08/2023 11:07:54,"The climate criminals responsible for this have names and addresses
@bp_plc @Shell @exxonmobil @Chevron @TotalEnergies @Equinor @RishiSunak @grantshapps @BBCNews @itvnews @SkyNews @Channel4News @GMB @BBCBreakfast
#ClimateCollapse #naturecollapse",negative,0,0,287,287,22,Chevron,-0.8027523392811418,negative
2294,18/08/2023 01:09:33,"This would be against the PSC (production sharing formula). In PSC, there's something called 'cost oil' and another called 'profit oil'. The former is about the expenses spent by oil firm(s) to produce oil. So, are we ready to spend too like Total, Shell, Chevron to produce oil?",negative,0,0,541,541,43,Chevron,-0.411282317712903,neutral
2295,18/08/2023 00:55:00,"Did you know that international shipping accounted for almost 3% of total global CO2 emissions? Which is why we’re using biofuels to reduce the carbon intensity of marine vessels. Click the link to read more. 
",neutral,41,10,388176,391186,31294,Chevron,0.13571631163358688,neutral
2296,17/08/2023 22:58:55,"@EliseStefanik Why dont you call up your big oil donors and ask them to lower the prices?
The government doesn't set the price. Big oil report $200B profit last year, so this gas ""inflation"" is nothing more than corporations looking to take advantage of Americans. 
",negative,0,0,60,60,4,Chevron,-0.6479419339448214,negative
2297,17/08/2023 22:46:46,"@Chevron And how much of the total said “greenhouse gas emissions” is made up of road emissions? Especially in USA?
Less than 1%?
statistics are such fun 🤩 
Let’s do another one….",positive,2,0,83,83,6,Chevron,0.10743275284767151,neutral
2299,17/08/2023 17:42:16,"Revenue of the world’s largest oil companies in 2022 🌍
🇸🇦 Saudi Aramco - 589.5b
🇨🇳 PetroChina - 457.4b
🇨🇳 Sinopec -453.6b
🇺🇸 ExxonMobil - 393.2b
🇳🇱 Shell - 365.9b
🇫🇷 Total - 257.6b
🇬🇧 BP - 248.1b
🇺🇸 Chevron - 232.1b ",positive,2,0,162,162,12,Chevron,0.11626948043704033,neutral
2300,17/08/2023 14:00:53,"@MrMatthewTodd @ClimateHuman This sequence has been brought to you by ExxonMobil, Shell, Chevron, TotalEnergies, Saudi Aramco, China National Petroleum, Sinopec, PetroChina, ConocoPhillips, BP, Eni…And many others who are destroying our planet while reaping immense profits",positive,0,0,382,382,30,Chevron,-0.7449635155498981,negative
2301,17/08/2023 00:10:26,"@NickSrejic @Timcast I absolutely do. I think they are figuring out that climate change is bad and will come in line. US is responsible for a large chunk of current CO2, so we owe the world. I feel like big oil should contribute some of it’s record profits to the cause. ",neutral,0,0,555,555,44,Chevron,-0.2255353257060051,neutral
